finger,function,intent,value_norm,value_scaled
th,exp,0.2562814070351759,0.6175109587228957,3.0161049930342316
th,exp,0.2613065326633166,0.624651179544647,3.0507788163825147
th,exp,0.2663316582914573,0.6316581083034069,3.084805356465858
th,exp,0.271356783919598,0.6385342332659254,3.118196696625084
th,exp,0.2763819095477387,0.6452819962485387,3.1509646946318783
th,exp,0.2814070351758794,0.651903793484296,3.1831209868996684
th,exp,0.2864321608040201,0.658401976473898,3.2146769926158916
th,exp,0.2914572864321608,0.6647788528207501,3.2456439177971164
th,exp,0.2964824120603015,0.6710366870504282,3.276032759268475
th,exp,0.30150753768844224,0.6771777014148452,3.3058543085688004
th,exp,0.3065326633165829,0.683204076681407,3.3351191557828637
th,exp,0.31155778894472363,0.6891179529074362,3.3638376933020786
th,exp,0.3165829145728643,0.6949214302001379,3.3920201195149917
th,exp,0.32160804020100503,0.7006165694623813,3.419676442428891
th,exp,0.32663316582914576,0.706205393124556,3.4468164832237944
th,exp,0.3316582914572864,0.7116898858627687,3.473449879740106
th,exp,0.33668341708542715,0.7170719953036317,3.4995860899011584
th,exp,0.3417085427135678,0.7223536327158941,3.525234395071859
th,exp,0.34673366834170855,0.727536673689163,3.5504039033546513
th,exp,0.35175879396984927,0.7326229587999534,3.5751035528239368
th,exp,0.35678391959798994,0.7376142942653051,3.599342114700119
th,exp,0.36180904522613067,0.742512452584198,3.6231281964644024
th,exp,0.36683417085427134,0.7473191731669923,3.6464702449154314
th,exp,0.37185929648241206,0.7520361629531213,3.669376549168887
th,exp,0.3768844221105528,0.7566650970172497,3.691855243601067
th,exp,0.38190954773869346,0.7612076191641195,3.7139143107375365
th,exp,0.3869346733668342,0.765665342512289,3.7355615840878356
th,exp,0.3919597989949749,0.7700398500669761,3.7568047509272815
th,exp,0.3969849246231156,0.7743326952822073,3.7776513550268365
th,exp,0.4020100502512563,0.7785454026124732,3.7981087993320153
th,exp,0.40703517587939697,0.7826794680540852,3.8181843485917843
th,exp,0.4120603015075377,0.786736359676426,3.83788513193838
th,exp,0.4170854271356784,0.7907175181432843,3.8572181454189782
th,exp,0.4221105527638191,0.7946243572244555,3.876190254480092
th,exp,0.4271356783919598,0.7984582642977932,3.8948081964055965
th,exp,0.4321608040201005,0.8022206008418884,3.9130785827092445
th,exp,0.4371859296482412,0.8059127029195505,3.9310079014825097
th,exp,0.44221105527638194,0.8095358816522642,3.948602519698611
th,exp,0.4472361809045226,0.813091423685788,3.965868685473518
th,exp,0.45226130653266333,0.8165805916470623,3.9828125302847543
th,exp,0.457286432160804,0.8200046245925869,3.999440071148778
th,exp,0.4623115577889447,0.8233647384484291,4.015757212757714
th,exp,0.46733668341708545,0.8266621264420168,4.0317697495762
th,exp,0.4723618090452261,0.8298979595258726,4.04748336789909
th,exp,0.47738693467336685,0.8330733867934366,4.062903647870742
th,exp,0.4824120603015075,0.8361895358871263,4.078036065466619
th,exp,0.48743718592964824,0.8392475133987803,4.092885994437878
th,exp,0.49246231155778897,0.8422484052626253,4.107458708219682
th,exp,0.49748743718592964,0.845193277140908,4.121759381803872
th,exp,0.5025125628140703,0.8480831748023281,4.135793093576685
th,exp,0.507537688442211,0.8509191244934068,4.14956482712217
th,exp,0.5125628140703518,0.8537021333029217,4.163079472991926
th,exp,0.5175879396984925,0.8564331895195401,4.176341830441823
th,exp,0.5226130653266332,0.8591132629827751,4.1893566091362775
th,exp,0.5276381909547738,0.8617433054273904,4.202128430820738
th,exp,0.5326633165829145,0.8643242508213753,4.2146618309629265
th,exp,0.5376884422110553,0.8668570156976115,4.226961260363461
th,exp,0.542713567839196,0.8693424994793475,4.239031086736393
th,exp,0.5477386934673367,0.8717815847995977,4.25087559626026
th,exp,0.5527638190954774,0.8741751378145782,4.262498995100161
th,exp,0.5577889447236181,0.876524008511293,4.27390541090144
th,exp,0.5628140703517588,0.8788290310093763,4.285098894255468
th,exp,0.5678391959798995,0.8810910238573016,4.296083420138074
th,exp,0.5728643216080402,0.8833107903230606,4.306862889321113
th,exp,0.577889447236181,0.8854891186794157,4.317441129757701
th,exp,0.5829145728643216,0.8876267824838276,4.327821897941565
th,exp,0.5879396984924623,0.8897245408531579,4.338008880241042
th,exp,0.592964824120603,0.891783138733242,4.34800569420816
th,exp,0.5979899497487438,0.8938033071634316,4.357815889863284
th,exp,0.6030150753768845,0.8957857635361972,4.367442950955786
th,exp,0.6080402010050251,0.8977312118518853,4.376890296201172
th,exp,0.6130653266331658,0.8996403429687202,4.38616128049513
th,exp,0.6180904522613065,0.901513834848137,4.395259196104889
th,exp,0.6231155778894473,0.9033523527955369,4.404187273838367
th,exp,0.628140703517588,0.9051565496965472,4.4129486841914725
th,exp,0.6331658291457286,0.9069270662488707,4.421546538473998
th,exp,0.6381909547738693,0.908664531189807,4.429983889914494
th,exp,0.6432160804020101,0.9103695615195269,4.438263734744513
th,exp,0.6482412060301508,0.9120427627201786,4.446389013262623
th,exp,0.6532663316582915,0.9136847289709034,4.454362610878545
th,exp,0.6582914572864321,0.9152960433588377,4.462187359137812
th,exp,0.6633165829145728,0.9168772780861767,4.469866036727292
th,exp,0.6683417085427136,0.918428994673371,4.47740137046194
th,exp,0.6733668341708543,0.9199517441585319,4.484796036253131
th,exp,0.678391959798995,0.921446067293113,4.4920526600589215
th,exp,0.6834170854271356,0.9229124947339393,4.49917381881656
th,exp,0.6884422110552764,0.9243515472316521,4.506162041357604
th,exp,0.6934673366834171,0.9257637358156343,4.513019809305942
th,exp,0.6984924623115578,0.9271495619754856,4.519749557959056
th,exp,0.7035175879396985,0.9285095178391086,4.526353677152832
th,exp,0.7085427135678392,0.9298440863474712,4.532834512110229
th,exp,0.7135678391959799,0.9311537414261061,4.539194364274105
th,exp,0.7185929648241206,0.932438948153409,4.54543549212449
th,exp,0.7236180904522613,0.933700162925795,4.551560111980607
th,exp,0.7286432160804021,0.9349378336197719,4.557570398787924
th,exp,0.7336683417085427,0.9361523997509875,4.563468486890506
th,exp,0.7386934673366834,0.9373442926303095,4.569256470788957
th,exp,0.7437185929648241,0.9385139355169889,4.574936405884207
th,exp,0.7487437185929648,0.9396617437689673,4.5805103092074155
th,exp,0.7537688442211056,0.9407881249903756,4.585980160136249
th,exp,0.7587939698492463,0.9418934791762811,4.591347901097792
th,exp,0.7638190954773869,0.9429781988547318,4.596615438258327
th,exp,0.7688442211055276,0.9440426692261489,4.60178464220025
th,exp,0.7738693467336684,0.9450872683001171,4.6068573485863356
th,exp,0.7788944723618091,0.9461123670296222,4.611835358811612
th,exp,0.7839195979899498,0.9471183294427812,4.616720440643062
th,exp,0.7889447236180904,0.948105512772115,4.6215143288473906
th,exp,0.7939698492462312,0.9490742675814069,4.626218725807056
th,exp,0.7989949748743719,0.9500249378901929,4.6308353021248205
th,exp,0.8040201005025126,0.9509578612959284,4.635365697217002
th,exp,0.8090452261306533,0.9518733690938743,4.639811519895657
th,exp,0.8140703517587939,0.9527717863947446,4.644174348939896
th,exp,0.8190954773869347,0.9536534322401586,4.6484557336565295
th,exp,0.8241206030150754,0.9545186197159372,4.652657194430251
th,exp,0.8291457286432161,0.9553676560632844,4.656780223263548
th,exp,0.8341708542713568,0.9562008427878934,4.660826284306537
th,exp,0.8391959798994975,0.9570184757670157,4.664796814376903
th,exp,0.8442211055276382,0.9578208453545319,4.668693223470137
th,exp,0.8492462311557789,0.9586082364840603,4.672516895260245
th,exp,0.8542713567839196,0.9593809287701418,4.676269187591114
th,exp,0.8592964824120604,0.9601391966075346,4.679951432958701
th,exp,0.864321608040201,0.9608833092686564,4.683564938984223
th,exp,0.8693467336683417,0.9616135309992068,4.687110988878514
th,exp,0.8743718592964824,0.9623301211120053,4.690590841897711
th,exp,0.8793969849246231,0.9630333340790771,4.694005733790436
th,exp,0.8844221105527639,0.9637234196220197,4.697356877236631
th,exp,0.8894472361809045,0.9644006228006831,4.700645462278194
th,exp,0.8944723618090452,0.9650651841001944,4.703872656741588
th,exp,0.8994974874371859,0.9657173395163573,4.707039606652544
th,exp,0.9045226130653267,0.9663573206394583,4.710147436643046
th,exp,0.9095477386934674,0.9669853547365074,4.71319725035069
th,exp,0.914572864321608,0.9676016648319444,4.716190130810611
th,exp,0.9195979899497487,0.9682064697868384,4.719127140840087
th,exp,0.9246231155778895,0.9687999843766081,4.722009323415956
th,exp,0.9296482412060302,0.9693824193672925,4.724837702044994
th,exp,0.9346733668341709,0.9699539815903966,4.727613281127378
th,exp,0.9396984924623115,0.9705148740163407,4.73033704631337
th,exp,0.9447236180904522,0.9710652958265383,4.733009964853325
th,exp,0.949748743718593,0.9716054424841282,4.735632985941185
th,exp,0.9547738693467337,0.9721355058033864,4.738207041051551
th,exp,0.9597989949748744,0.9726556740178427,4.740733044270458
th,exp,0.964824120603015,0.973166131847125,4.743211892619988
th,exp,0.9698492462311558,0.9736670605625557,4.745644466376813
th,exp,0.9748743718592965,0.9741586380515247,4.748031629384795
th,exp,0.9798994974874372,0.9746410388806591,4.750374229361747
th,exp,0.9849246231155779,0.9751144343578151,4.752673098200479
th,exp,0.9899497487437187,0.9755789925929115,4.754929052264203
th,exp,0.9949748743718593,0.9760348785576283,4.757142892676449
th,exp,1.0,0.9764822541439909,4.759315405605547
th,logistic,0.0,0.0,0.017392987775136023
th,logistic,0.005025125628140704,0.0017912519863654088,0.026091535971053237
th,logistic,0.010050251256281407,0.003683030823105746,0.035278255378852465
th,logistic,0.01507537688442211,0.005680550681919232,0.04497846668158892
th,logistic,0.020100502512562814,0.007789245446483446,0.05521855751172313
th,logistic,0.02512562814070352,0.01001477181498071,0.06602599751738011
th,logistic,0.03015075376884422,0.01236301159274038,0.07742934949571284
th,logistic,0.035175879396984924,0.014840073045020857,0.0894582759621843
th,logistic,0.04020100502512563,0.017452291168631447,0.10214354046959785
th,logistic,0.04522613065326633,0.020206226729577635,0.11551700293477997
th,logistic,0.05025125628140704,0.023108663902357107,0.1296116081747005
th,logistic,0.05527638190954774,0.02616660633512444,0.14446136679841026
th,logistic,0.06030150753768844,0.029387271453910943,0.16010132754760598
th,logistic,0.06532663316582915,0.032778082808703174,0.17656754012821085
th,logistic,0.07035175879396985,0.036346660254767134,0.19389700752963213
th,logistic,0.07537688442211056,0.04010080775452825,0.212127626789134
th,logistic,0.08040201005025126,0.04404849857899338,0.23129811712805443
th,logistic,0.08542713567839195,0.04819785768361652,0.25144793436676055
th,logistic,0.09045226130653267,0.052557141032181814,0.2726171705187863
th,logistic,0.09547738693467336,0.057134711644292686,0.29484643747438366
th,logistic,0.10050251256281408,0.06193901214803919,0.318176733712773
th,logistic,0.10552763819095477,0.06697853363002887,0.3426492930339186
th,logistic,0.11055276381909548,0.07226178059090789,0.36830541437806785
th,logistic,0.11557788944723618,0.07779723183647301,0.39518627190800093
th,logistic,0.12060301507537688,0.08359329716318442,0.42333270466835454
th,logistic,0.12562814070351758,0.08965826973300525,0.4527849853117661
th,logistic,0.1306532663316583,0.09600027407663318,0.4835825675959317
th,logistic,0.135678391959799,0.10262720971687328,0.5157638126115119
th,logistic,0.1407035175879397,0.10954669046551876,0.549365694000039
th,logistic,0.1457286432160804,0.11676597951787783,0.584423482764658
th,logistic,0.15075376884422112,0.1242919205490035,0.6209704126646275
th,logistic,0.15577889447236182,0.13213086510447253,0.6590373276156768
th,logistic,0.16080402010050251,0.1402885966756244,0.6986523129896801
th,logistic,0.1658291457286432,0.14877025195354615,0.7398403132139587
th,logistic,0.1708542713567839,0.15758023986639774,0.7826227386062031
th,logistic,0.17587939698492464,0.1667221591190929,0.8270170649366417
th,logistic,0.18090452261306533,0.17619871507059223,0.8730364297735704
th,logistic,0.18592964824120603,0.18601163689936576,0.9206892302282698
th,logistic,0.19095477386934673,0.19616159611871214,0.9699787272549979
th,logistic,0.19597989949748745,0.20664812760694595,1.0209026621635044
th,logistic,0.20100502512562815,0.2174695544089787,1.0734528914459132
th,logistic,0.20603015075376885,0.2286229176412785,1.127615046386262
th,logistic,0.21105527638190955,0.24010391288721517,1.1833682241881838
th,logistic,0.21608040201005024,0.25190683450004747,1.2406847175031064
th,logistic,0.22110552763819097,0.26402452923216146,1.2995297892479163
th,logistic,0.22613065326633167,0.2764483605779397,1.3598614994493827
th,logistic,0.23115577889447236,0.2891681851507967,1.4216305905280278
th,logistic,0.23618090452261306,0.3021723423103055,1.4847804369261288
th,logistic,0.24120603015075376,0.3154476581119133,1.5492470642880427
th,logistic,0.24623115577889448,0.3289794644697383,1.6149592425171913
th,logistic,0.25125628140703515,0.34275163420403126,1.6818386559710061
th,logistic,0.2562814070351759,0.35674663239230037,1.749800152828545
th,logistic,0.2613065326633166,0.3709455841616051,1.8187520742985184
th,logistic,0.2663316582914573,0.38532835875544175,1.8885966628588124
th,logistic,0.271356783919598,0.39987366938961527,1.9592305471693447
th,logistic,0.2763819095477387,0.4145591880863593,2.0305452997212017
th,logistic,0.2814070351758794,0.4293616743543867,2.102428061723383
th,logistic,0.2864321608040201,0.4442571162746437,2.174762228233225
th,logistic,0.2914572864321608,0.45922088226747027,2.247428185157097
th,logistic,0.2964824120603015,0.4742278815663885,2.320304088531591
th,logistic,0.30150753768844224,0.48925273121565255,2.3932666754849334
th,logistic,0.3065326633165829,0.5042699272505834,2.4661920955105305
th,logistic,0.31155778894472363,0.5192540176173396,2.5389567501874404
th,logistic,0.3165829145728643,0.534179774345984,2.6114381292747506
th,logistic,0.32160804020100503,0.5490223625091007,2.6835156311961827
th,logistic,0.32663316582914576,0.5637575035770747,2.755071356314169
th,logistic,0.3316582914572864,0.578361630917567,2.82599086205515
th,logistic,0.33668341708542715,0.5928120353756292,2.8961638698651795
th,logistic,0.3417085427135678,0.6070869991054092,2.9654849151137683
th,logistic,0.34673366834170855,0.621165916096183,3.033853932383671
th,logistic,0.35175879396984927,0.6350293981350095,3.1011767700390562
th,logistic,0.35678391959798994,0.6486593652656538,3.167365629505583
th,logistic,0.36180904522613067,0.6620391201283292,3.232339426273671
th,logistic,0.36683417085427134,0.6751534058873873,3.296024071202755
th,logistic,0.37185929648241206,0.687988447765142,3.358352672214835
th,logistic,0.3768844221105528,0.7005319784913774,3.4192656578805316
th,logistic,0.38190954773869346,0.7127732482428955,3.4787108256868
th,logistic,0.3869346733668342,0.7247030198803188,3.536643318906235
th,logistic,0.3919597989949749,0.7363135504864092,3.59302553694479
th,logistic,0.3969849246231156,0.7475985603691345,3.647826984816716
th,logistic,0.4020100502512563,0.7585531908127924,3.7010240679786275
th,logistic,0.40703517587939697,0.7691739519422467,3.752599839151582
th,logistic,0.4120603015075377,0.7794586621104943,3.8025437039793704
th,logistic,0.4170854271356784,0.7894063802310429,3.850851092425911
